Trial,Dose,Well,Minute,MD ,MV,TD
1,2,B2,5,0.029571849,0.887141594,50.656578
2,2,B2,5,0.187499999,5.624922053,333.374998
3,2,B2,5,0.174983399,5.249430179,312.870318
1,2,B2,6,0.036655507,1.099649888,65.173491
2,2,B2,6,0.081981758,2.459417096,145.107711
3,2,B2,6,0.103613796,3.108370336,185.05424
1,2,B2,7,0.047085994,1.412560101,84.095585
2,2,B2,7,0.056811246,1.704312724,101.578507
3,2,B2,7,0.100683715,3.020468613,177.102654
1,2,B2,8,0.070447089,2.113384322,125.677607
2,2,B2,8,0.063571795,1.90712543,86.521213
3,2,B2,8,0.122708241,3.681197852,217.684419
1,2,B2,9,0.065957985,1.978712351,117.537129
2,2,B2,9,0.119488853,3.584615937,212.331692
3,2,B2,9,0.165622732,4.968613838,290.005403
1,2,B2,10,0.057302867,1.719062179,102.056407
2,2,B2,10,0.129536097,3.886026079,226.947242
3,2,B2,10,0.163029308,4.890811529,291.007314
1,2,B2,11,0.057534927,1.726023458,102.987519
2,2,B2,11,0.211580682,6.347329006,374.497808
3,2,B2,11,0.218679663,6.560299482,380.065254
1,2,B2,12,0.0578858,1.736549933,102.978838
2,2,B2,12,0.213934327,6.417938775,351.066231
3,2,B2,12,0.214432371,6.432883815,379.974161
1,2,B2,13,0.03572842,1.071837436,63.953872
2,2,B2,13,0.230985077,6.929456992,409.305557
3,2,B2,13,0.204043128,6.121204546,361.768466
1,2,B2,14,0.031114211,0.933412473,55.352182
2,2,B2,14,0.208601409,6.257954265,367.347082
3,2,B2,14,0.192919011,5.787488599,345.517949
1,2,B2,15,0.015249022,0.457463956,26.868776
2,2,B2,15,0.20246974,6.074007585,355.536864
3,2,B2,15,0.183476785,5.504224162,327.139107
1,2,B2,16,0.029151214,0.874523024,52.064068
2,2,B2,16,0.092721185,2.781596024,165.321873
3,2,B2,16,0.104138888,3.124123398,182.972027
1,2,B2,17,0.040645923,1.219361108,71.171011
2,2,B2,17,0.071090692,2.132691941,125.972707
3,2,B2,17,0.1439633,4.318840479,195.502162
1,2,B2,18,0.032741702,0.982238512,57.428945
2,2,B2,18,0.070537505,2.116095889,123.370097
3,2,B2,18,0.152830766,4.584862283,198.832827
1,2,B2,19,0.048268924,1.448046281,86.304836
2,2,B2,19,0.07295151,2.188515436,127.227433
3,2,B2,19,0.161415726,4.842403567,287.804239
1,2,B2,20,0.032880046,0.986387531,56.323519
2,2,B2,20,0.090171778,2.7051163,158.882673
3,2,B2,20,0.163501201,4.904967419,288.906622
1,2,B2,21,0.024789945,0.74368893,44.250052
2,2,B2,21,0.136746119,4.102325905,238.074993
3,2,B2,21,0.211872983,6.356097091,376.498291
1,2,B2,22,0.021870914,0.656117693,38.864615
2,2,B2,22,0.214954275,6.44853676,374.235392
3,2,B2,22,0.197891795,5.936668405,336.21816
1,2,B2,23,0.014960666,0.448813339,26.480378
2,2,B2,23,0.169253157,5.077522107,294.839
3,2,B2,23,0.183520727,5.505544736,320.060148
1,2,B2,24,0.005962366,0.178867833,10.511651
2,2,B2,24,0.211329604,6.339800945,364.543567
3,2,B2,24,0.190980839,5.72934541,340.327855
1,2,B2,25,0.002044739,0.061341494,3.64168
2,2,B2,25,0.224238703,6.727065549,390.399582
3,2,B2,25,0.20072047,6.021531858,358.68748
1,2,B3,1,0.126238655,3.787107408,225.967193
2,2,B3,1,0.119817228,3.594465435,212.316128
3,2,B3,1,0.11704391,3.511268513,208.572247
1,2,B3,2,0.135353616,4.060549124,227.258722
2,2,B3,2,0.127936015,3.838025494,227.726107
3,2,B3,2,0.112444393,3.37328397,187.782136
1,2,B3,3,0.196475235,5.89417302,309.055545
2,2,B3,3,0.121399176,3.641926121,218.154319
3,2,B3,3,0.139230124,4.176844242,248.804231
1,2,B3,4,0.167373682,5.021142773,298.762022
2,2,B3,4,0.137373264,4.12113986,245.898143
3,2,B3,4,0.128715711,3.86141845,230.014975
1,2,B3,5,0.146118007,4.383482242,250.300146
2,2,B3,5,0.128219071,3.846517629,228.742823
3,2,B3,5,0.124255923,3.727627645,222.169591
1,2,B3,6,0.127355933,3.820624078,226.438848
2,2,B3,6,0.112491152,3.374688551,197.984428
3,2,B3,6,0.117715955,3.5314278,209.769831
1,2,B3,7,0.131698077,3.950887749,235.212766
2,2,B3,7,0.118434484,3.552986461,211.523989
3,2,B3,7,0.086535952,2.59604087,152.216739
1,2,B3,8,0.177770618,5.333042707,317.142782
2,2,B3,8,0.106125795,3.183728952,143.800452
3,2,B3,8,0.095477574,2.864286189,169.377217
1,2,B3,9,0.166059524,4.981712542,295.918072
2,2,B3,9,0.135836386,4.075035085,240.430404
3,2,B3,9,0.131888386,3.956596716,230.936564
1,2,B3,10,0.187005773,5.610095997,333.057281
2,2,B3,10,0.172785081,5.183482167,306.175163
3,2,B3,10,0.149290211,4.478646633,266.483027
1,2,B3,11,0.183060993,5.491754631,327.679177
2,2,B3,11,0.167919929,5.037525524,298.225794
3,2,B3,11,0.158392622,4.751709672,275.286377
1,2,B3,12,0.163862648,4.915809601,291.511651
2,2,B3,12,0.14392838,4.317792674,237.913612
3,2,B3,12,0.20965677,6.289615999,371.511796
1,2,B3,13,0.154961008,4.64876566,277.070283
2,2,B3,13,0.134168636,4.025003128,237.612654
3,2,B3,13,0.194306632,5.829117851,344.505659
1,2,B3,14,0.183943008,5.51821158,327.234611
2,2,B3,14,0.128393549,3.85175353,228.412123
3,2,B3,14,0.163595514,4.9077978,292.999565
1,2,B3,15,0.185529307,5.565795563,326.53158
2,2,B3,15,0.135488854,4.064610952,239.137828
3,2,B3,15,0.139135666,4.174009708,247.52235
1,2,B3,16,0.150313896,4.50935598,268.460618
2,2,B3,16,0.109659857,3.289752204,195.523525
3,2,B3,16,0.129578749,3.887306367,227.92902
1,2,B3,17,0.132998043,3.989883934,232.613578
2,2,B3,17,0.061438413,1.843127364,108.623115
3,2,B3,17,0.112516053,3.37543511,153.021832
1,2,B3,18,0.150615835,4.518412668,264.180174
2,2,B3,18,0.022191062,0.66572096,39.07846
3,2,B3,18,0.159659572,4.789720445,207.876763
1,2,B3,19,0.161986872,4.859533607,289.632527
2,2,B3,19,0.019507865,0.585228933,34.177779
3,2,B3,19,0.105344215,3.16028259,187.512703
1,2,B3,20,0.168317252,5.049445651,288.327453
2,2,B3,20,0.061004896,1.830120724,107.856656
3,2,B3,20,0.190583017,5.71741152,337.33194
1,2,B3,21,0.175567359,5.266943423,313.387736
2,2,B3,21,0.08284401,2.485285474,146.05399
3,2,B3,21,0.174298755,5.228891824,308.683095
1,2,B3,22,0.176177477,5.285247434,313.067377
2,2,B3,22,0.048450014,1.453479682,85.272025
3,2,B3,22,0.159948586,4.798390388,271.752647
1,2,B3,23,0.149233297,4.476935351,263.844469
2,2,B3,23,0.073344869,2.200313255,128.6469
3,2,B3,23,0.159294215,4.778759489,277.490523
1,2,B3,24,0.148391791,4.451692135,261.317944
2,2,B3,24,0.061852919,1.855563535,108.118903
3,2,B3,24,0.178460722,5.353750207,318.730849
1,2,B3,25,0.134529545,4.035829809,239.597119
2,2,B3,25,0.064129631,1.92386139,112.547503
3,2,B3,25,0.145526437,4.365732493,259.76469
1,2,B4,1,0.080307278,2.409185335,143.750027
2,2,B4,1,0.090894177,2.726789515,161.064482
3,2,B4,1,0.16017112,4.805066044,285.424935
1,2,B4,2,0.086921851,2.607620262,145.941788
2,2,B4,2,0.154259296,4.627709899,274.273028
3,2,B4,2,0.162708859,4.881197862,271.723794
1,2,B4,3,0.103218592,3.096512575,162.362846
2,2,B4,3,0.132628892,3.978814023,238.334119
3,2,B4,3,0.155930905,4.677859944,276.309563
1,2,B4,4,0.104860521,3.145770796,187.17603
2,2,B4,4,0.146465785,4.393913525,262.173756
3,2,B4,4,0.1790199,5.370519412,316.686203
1,2,B4,5,0.103959262,3.118734804,178.082216
2,2,B4,5,0.129428473,3.882798973,230.641538
3,2,B4,5,0.186205807,5.58609907,328.280837
1,2,B4,6,0.059419963,1.7825741,105.648695
2,2,B4,6,0.087384184,2.621488153,154.670006
3,2,B4,6,0.215863087,6.475797225,298.754513
1,2,B4,7,0.060254433,1.807605761,107.614417
2,2,B4,7,0.104978574,3.149310543,185.602119
3,2,B4,7,0.067129297,2.013849704,118.080434
1,2,B4,8,0.040535104,1.216036373,72.314625
2,2,B4,8,0.107795554,3.233823607,145.847385
3,2,B4,8,0.068891151,2.066704611,122.212902
1,2,B4,9,0.021868116,0.656033923,38.968983
2,2,B4,9,0.104675038,3.140207135,183.390667
3,2,B4,9,0.124788593,3.743606768,218.504827
1,2,B4,10,0.026559327,0.796768276,47.302162
2,2,B4,10,0.114789894,3.443647195,202.948533
3,2,B4,10,0.143453661,4.303551216,256.064784
1,2,B4,11,0.058707027,1.761188026,104.968165
2,2,B4,11,0.150947939,4.528376082,266.57406
3,2,B4,11,0.216325214,6.489666746,374.242621
1,2,B4,12,0.104764752,3.142899185,186.376494
2,2,B4,12,0.119354482,3.580584448,196.696187
3,2,B4,12,0.194782811,5.843405184,343.791661
1,2,B4,13,0.117131975,3.51390919,209.666235
2,2,B4,13,0.129369368,3.88102635,228.983782
3,2,B4,13,0.176314333,5.289359782,306.963254
1,2,B4,14,0.136670972,4.100070489,243.13766
2,2,B4,14,0.136473634,4.094152847,241.558333
3,2,B4,14,0.186131595,5.583870887,331.500371
1,2,B4,15,0.113775939,3.413232494,200.245653
2,2,B4,15,0.19174103,5.752141008,317.714886
3,2,B4,15,0.178374632,5.351164633,311.442108
1,2,B4,16,0.059556149,1.78665986,106.367283
2,2,B4,16,0.081608822,2.448229994,145.182094
3,2,B4,16,0.058873171,1.766171279,103.557908
1,2,B4,17,0.029557535,0.8867147,51.755244
2,2,B4,17,0.088364529,2.650898499,155.433207
3,2,B4,17,0.077750944,2.33249569,104.264016
1,2,B4,18,0.033296632,0.998884407,58.402292
2,2,B4,18,0.057643149,1.729267821,101.048441
3,2,B4,18,0.150743233,4.522236157,186.318636
1,2,B4,19,0.034432123,1.032950425,61.564636
2,2,B4,19,0.0875848,2.627508328,152.92306
3,2,B4,19,0.144693094,4.340735071,254.515152
1,2,B4,20,0.03547798,1.064324571,60.773779
2,2,B4,20,0.071277122,2.13828387,125.80412
3,2,B4,20,0.154937958,4.64807167,273.620434
1,2,B4,21,0.045607321,1.368200303,81.409068
2,2,B4,21,0.101592395,3.047728962,177.075544
3,2,B4,21,0.238388877,7.151564427,422.186701
1,2,B4,22,0.089607452,2.688186263,159.232442
2,2,B4,22,0.099058221,2.971706397,172.955654
3,2,B4,22,0.190910713,5.727239749,319.584534
1,2,B4,23,0.090259335,2.707741624,159.488245
2,2,B4,23,0.161087075,4.832544824,270.143024
3,2,B4,23,0.201229774,6.036810029,351.347185
1,2,B4,24,0.06839818,2.051916841,120.585991
2,2,B4,24,0.126250515,3.787460602,218.03464
3,2,B4,24,0.207495628,6.224783746,362.287367
1,2,B4,25,0.07433379,2.229982487,132.38848
2,2,B4,25,0.1399587,4.198701548,242.26851
3,2,B4,25,0.197913415,5.937318199,349.515091
1,2,B5,1,0.01789202,0.536753184,32.026715
2,2,B5,1,0.144745305,4.342297658,256.48868
3,2,B5,1,0.139128037,4.173781065,245.560985
1,2,B5,2,0.016387993,0.491632228,27.515441
2,2,B5,2,0.180266081,5.407908195,320.513092
3,2,B5,2,0.137102143,4.113006377,228.960579
1,2,B5,3,0.013879437,0.416377076,21.832355
2,2,B5,3,0.179387561,5.381551413,322.359448
3,2,B5,3,0.137263501,4.11784596,245.289877
1,2,B5,4,0.016502732,0.495075249,29.457376
2,2,B5,4,0.171033418,5.13092795,306.149818
3,2,B5,4,0.158332819,4.749919602,282.624082
1,2,B5,5,0.022449219,0.673466328,38.455512
2,2,B5,5,0.177195665,5.315795679,315.762675
3,2,B5,5,0.142508094,4.275182399,254.23444
1,2,B5,6,0.061812871,1.854359792,109.903284
2,2,B5,6,0.104407901,3.132192282,184.384353
3,2,B5,6,0.014387252,0.431611368,23.551931
1,2,B5,7,0.068856843,2.065675073,122.978322
2,2,B5,7,0.143709167,4.311214731,256.377154
3,2,B5,7,0.027475916,0.824265208,48.330137
1,2,B5,8,0.033508543,1.005243105,59.779241
2,2,B5,8,0.162093785,4.862743852,219.637079
3,2,B5,8,0.008025428,0.240759442,14.237109
1,2,B5,9,0.011002012,0.330055617,19.605586
2,2,B5,9,0.133692586,4.010722844,235.967415
3,2,B5,9,0.020300703,0.609012536,35.546531
1,2,B5,10,0.019042474,0.571265463,33.914647
2,2,B5,10,0.170817957,5.124468529,300.810423
3,2,B5,10,0.085573182,2.567158258,152.74813
1,2,B5,11,0.0037625,0.112873788,6.734875
2,2,B5,11,0.220340797,6.610130382,386.698098
3,2,B5,11,0.165771404,4.973074736,288.442243
1,2,B5,12,0.006894696,0.206838404,12.265664
2,2,B5,12,0.153135362,4.593997615,253.592159
3,2,B5,12,0.141645926,4.24932097,251.279872
1,2,B5,13,0.010337707,0.310126693,18.504495
2,2,B5,13,0.175537979,5.266064847,309.297919
3,2,B5,13,0.155636208,4.669021903,275.631724
1,2,B5,14,0.01959567,0.587861062,34.860697
2,2,B5,14,0.191342098,5.740183694,337.718803
3,2,B5,14,0.20529267,6.158689628,358.646294
1,2,B5,15,0.016699733,0.500985023,29.42493
3,2,B5,15,0.153111663,4.593286828,272.691871
1,2,B5,16,0.018483244,0.55449014,33.011073
2,2,B5,16,0.090238633,2.707122249,160.895482
3,2,B5,16,0.016721493,0.501637254,29.413106
1,2,B5,17,0.011074287,0.332224409,19.391077
2,2,B5,17,0.119462721,3.583831095,210.612778
3,2,B5,17,0.009540311,0.286205074,12.974823
1,2,B5,18,0.037300449,1.118997668,65.424987
2,2,B5,18,0.13731009,4.119243659,238.644936
3,2,B5,18,0.026339169,0.790164029,34.319937
1,2,B5,19,0.046585122,1.397532668,83.294199
2,2,B5,19,0.137183126,4.115437385,238.69864
3,2,B5,19,0.042503988,1.27510394,75.954626
1,2,B5,20,0.054671472,1.640120806,93.652232
2,2,B5,20,0.145915101,4.377392721,256.372833
3,2,B5,20,0.066933977,2.007990747,117.335261
1,2,B5,21,0.033159913,0.994783322,59.190445
2,2,B5,21,0.205399604,6.161900999,357.600711
3,2,B5,21,0.149156476,4.474630304,265.349371
1,2,B5,22,0.044139799,1.324176382,78.436422
2,2,B5,22,0.174103236,5.223021029,302.93963
3,2,B5,22,0.143369761,4.301033206,243.298485
1,2,B5,23,0.064495181,1.934827,114.15647
2,2,B5,23,0.167972032,5.03908937,290.759587
3,2,B5,23,0.162269595,4.868019396,282.024556
1,2,B5,24,0.072343223,2.170267192,127.541103
2,2,B5,24,0.184614423,5.538352429,319.936795
3,2,B5,24,0.143768974,4.313010747,255.908774
1,2,B5,25,0.07384841,2.215422538,131.524019
2,2,B5,25,0.173253504,5.197533858,298.169281
3,2,B5,25,0.165639032,4.969098741,295.996951
1,2,B6,1,0.170760492,5.122742201,305.661281
2,2,B6,1,0.13989071,4.196664452,247.606556
3,2,B6,1,0.087727402,2.631784624,156.330231
1,2,B6,2,0.200289647,6.008604556,336.286318
2,2,B6,2,0.163378711,4.901291969,291.304242
3,2,B6,2,0.102728954,3.081826946,171.557354
1,2,B6,3,0.17510331,5.253026122,275.437506
2,2,B6,3,0.158093957,4.742751069,282.513901
3,2,B6,3,0.100916668,3.02745634,180.338086
1,2,B6,4,0.185605779,5.568095182,331.306316
2,2,B6,4,0.169943802,5.098242738,303.519631
3,2,B6,4,0.112058966,3.36172302,200.025255
1,2,B6,5,0.187862546,5.635797402,321.808541
2,2,B6,5,0.163171378,4.895071146,289.139681
3,2,B6,5,0.107068257,3.212000548,191.438043
1,2,B6,6,0.16918196,5.075387705,300.805524
2,2,B6,6,0.078247802,2.347403305,138.263866
3,2,B6,6,0.099492124,2.984723203,177.692934
1,2,B6,7,0.192221471,5.766560571,343.307548
2,2,B6,7,0.087658682,2.62972402,156.558406
3,2,B6,7,0.104513868,3.13537033,183.630866
1,2,B6,8,0.189802003,5.69398708,338.606773
2,2,B6,8,0.081044689,2.431307798,110.058688
3,2,B6,8,0.133292709,3.998726761,236.19468
1,2,B6,9,0.180030493,5.400838614,320.814339
2,2,B6,9,0.092759491,2.782746162,164.09154
3,2,B6,9,0.191642356,5.749186916,335.565766
1,2,B6,10,0.189886586,5.69651662,338.188009
2,2,B6,10,0.091349204,2.740438963,162.053488
3,2,B6,10,0.226662438,6.79977642,404.592452
1,2,B6,11,0.184553051,5.536517869,329.980856
2,2,B6,11,0.17851078,5.355250216,314.178973
3,2,B6,11,0.209111075,6.273242923,363.435048
1,2,B6,12,0.185159979,5.554720545,329.399602
2,2,B6,12,0.154905167,4.647090957,254.199379
3,2,B6,12,0.169983912,5.099446964,301.211492
1,2,B6,13,0.185295273,5.558777271,331.307948
2,2,B6,13,0.174542449,5.236198855,304.751116
3,2,B6,13,0.161525833,4.845709349,285.416147
1,2,B6,14,0.20095751,6.028641992,357.101495
2,2,B6,14,0.157799549,4.733921617,280.0942
3,2,B6,14,0.163193179,4.895726661,292.278983
1,2,B6,15,0.188798456,5.663872639,332.662879
2,2,B6,15,0.160526562,4.815729147,278.674111
3,2,B6,15,0.144466477,4.333935508,257.294795
1,2,B6,16,0.181294329,5.438753108,322.522611
2,2,B6,16,0.083440905,2.503194147,148.274489
3,2,B6,16,0.10455631,3.136647223,183.705437
1,2,B6,17,0.155158848,4.654701795,271.372826
2,2,B6,17,0.105173301,3.155155404,184.684317
3,2,B6,17,0.100956868,3.028663228,137.30134
1,2,B6,18,0.167468671,5.023991097,293.070174
2,2,B6,18,0.123779376,3.713329658,216.985247
3,2,B6,18,0.190794508,5.7237552,248.414449
1,2,B6,19,0.164067231,4.921947693,293.024074
2,2,B6,19,0.091546497,2.746357122,160.023277
3,2,B6,19,0.142574646,4.277177012,254.353168
1,2,B6,20,0.18806772,5.641950473,322.160004
2,2,B6,20,0.110401425,3.311996331,194.968916
3,2,B6,20,0.178532997,5.355914904,316.003405
1,2,B6,21,0.176556105,5.296610062,314.799535
2,2,B6,21,0.168463937,5.053847542,293.295714
3,2,B6,21,0.213906978,6.417122207,380.968327
1,2,B6,22,0.173081923,5.192386614,307.220413
2,2,B6,22,0.153261942,4.597792331,264.989897
3,2,B6,22,0.160580376,4.817345951,272.826059
1,2,B6,23,0.182712053,5.481282907,323.034909
2,2,B6,23,0.157512815,4.725320647,267.771786
3,2,B6,23,0.133621026,4.008575465,232.767827
1,2,B6,24,0.169274377,5.078161004,298.430726
2,2,B6,24,0.154987921,4.649570111,266.269249
3,2,B6,24,0.155784428,4.673467979,278.230989
1,2,B6,25,0.196951358,5.908457886,350.376466
2,2,B6,25,0.154157705,4.624665805,267.155302
3,2,B6,25,0.139051612,4.171489564,248.485231
1,2,C1,1,0.138387227,4.15155905,247.713136
2,2,C1,1,0.082885948,2.486545073,146.8739
1,2,C1,2,0.122265531,3.667915068,205.283827
2,2,C1,2,0.090491319,2.714701473,161.617496
1,2,C1,3,0.151705104,4.551088614,238.632129
2,2,C1,3,0.127130119,3.813851848,228.452824
1,2,C1,4,0.132487456,3.974566975,236.490109
2,2,C1,4,0.078964575,2.368901592,141.34659
1,2,C1,5,0.139481355,4.184380736,238.931561
2,2,C1,5,0.085538027,2.566106654,152.599841
1,2,C1,6,0.136566731,4.096946333,242.815648
2,2,C1,6,0.093759767,2.812752228,165.392229
1,2,C1,7,0.126183875,3.785462133,225.364401
2,2,C1,7,0.088584719,2.657500845,158.389478
1,2,C1,8,0.111664667,3.349890633,199.209766
2,2,C1,8,0.101463314,3.043857265,137.990107
1,2,C1,9,0.115625959,3.468730404,206.045459
2,2,C1,9,0.10071511,3.02141061,178.36646
1,2,C1,10,0.11017106,3.305083756,196.214657
2,2,C1,10,0.101703944,3.051075278,178.998941
1,2,C1,11,0.100652408,3.019529525,179.966505
2,2,C1,11,0.098057223,2.941675408,173.169056
1,2,C1,12,0.113430098,3.402855902,201.792145
2,2,C1,12,0.121380689,3.641371861,199.549852
1,2,C1,13,0.091449908,2.743459955,163.695335
2,2,C1,13,0.146613252,4.398336815,260.971588
1,2,C1,14,0.069710465,2.09128398,124.014918
2,2,C1,14,0.116502623,3.495028166,207.724176
1,2,C1,15,0.048990089,1.469682123,86.320537
2,2,C1,15,0.125166313,3.75493731,221.919873
1,2,C1,16,0.07676781,2.302999568,136.800237
2,2,C1,16,0.101283897,3.038474165,177.753239
1,2,C1,17,0.095559162,2.866734866,167.132975
2,2,C1,17,0.127789765,3.833637298,226.060094
1,2,C1,18,0.076360457,2.290780775,133.936242
2,2,C1,18,0.131851674,3.9554936,231.135984
1,2,C1,19,0.037310404,1.119296534,66.636381
2,2,C1,19,0.114285949,3.428531983,200.000411
1,2,C1,20,0.023596709,0.707891156,40.421163
2,2,C1,20,0.129749935,3.892442483,229.397885
1,2,C1,21,0.029939468,0.898170437,53.44195
2,2,C1,21,0.14112063,4.233555588,248.513429
1,2,C1,22,0.019434988,0.583041604,34.535974
2,2,C1,22,0.129758622,3.892704227,228.375174
1,2,C1,23,0.016214723,0.486435627,28.70006
2,2,C1,23,0.117398028,3.521888848,205.916141
1,2,C1,24,0.018298195,0.548939359,32.259717
2,2,C1,24,0.115103348,3.453052841,200.970445
1,2,C1,25,0.017576097,0.527275952,31.303029
2,2,C1,25,0.108065431,3.241917533,189.654832
1,3,A1,1,0.109513081,3.285345244,191.100327
2,3,A1,1,0.156398669,4.691898799,274.792461
3,3,A1,1,0.103033045,3.090948837,182.574556
1,3,A1,2,0.126421572,3.792594045,219.088585
2,3,A1,2,0.157111554,4.713282539,270.388984
3,3,A1,2,0.124796928,3.743855322,223.01211
1,3,A1,3,0.136257371,4.087664752,230.819986
2,3,A1,3,0.206545468,6.196276705,305.274202
3,3,A1,3,0.118187602,3.545578921,210.255744
1,3,A1,4,0.143290663,4.298658091,252.191567
2,3,A1,4,0.167768964,5.03299818,262.726197
3,3,A1,4,0.119650268,3.589456137,212.498876
1,3,A1,5,0.135398059,4.061884628,240.196156
2,3,A1,5,0.316182224,9.485348323,418.625264
3,3,A1,5,0.126162063,3.784807285,165.398464
1,3,A1,6,0.119604336,3.588079197,211.58007
2,3,A1,6,0.392876742,11.78613895,536.276753
3,3,A1,6,0.142747272,4.282354475,239.244428
1,3,A1,7,0.132573545,3.977150485,234.920321
2,3,A1,7,0.113869993,3.416065207,167.95824
3,3,A1,7,0.082747959,2.482403117,147.622358
1,3,A1,8,0.151987657,4.559565281,267.346289
2,3,A1,8,0.163898905,4.916903475,250.929224
3,3,A1,8,0.087059567,2.611749718,154.443672
1,3,A1,9,0.162166745,4.864929667,287.359473
2,3,A1,9,0.078612763,2.358349944,126.252098
3,3,A1,9,0.104921193,3.147591741,185.605591
1,3,A1,10,0.136715768,4.101416392,242.533772
2,3,A1,10,0.289111167,8.673227962,469.516535
3,3,A1,10,0.084226943,2.526776073,145.20725
1,3,A1,11,0.151245623,4.537305906,267.09977
2,3,A1,11,0.277124308,8.313619858,409.035478
3,3,A1,11,0.118134677,3.543989994,200.710816
1,3,A1,12,0.137674897,4.130189185,245.061316
2,3,A1,12,0.228848419,6.865352353,310.318456
3,3,A1,12,0.091966855,2.758967183,162.597399
1,3,A1,13,0.146425836,4.392711827,259.613008
2,3,A1,13,0.36891577,11.06731384,466.309533
3,3,A1,13,0.090484576,2.71449834,160.248184
1,3,A1,14,0.144089035,4.322610415,256.910749
2,3,A1,14,0.409099127,12.27281121,531.010667
3,3,A1,14,0.125152731,3.754527499,222.646708
1,3,A1,15,0.145559532,4.3667224,258.36817
2,3,A1,15,0.32299467,9.689710702,418.601092
3,3,A1,15,0.10807777,3.2422857,193.026897
1,3,A1,16,0.140782647,4.223421068,249.044502
2,3,A1,16,0.041914806,1.25742687,72.973678
3,3,A1,16,0.074606574,2.238162748,132.501275
1,3,A1,17,0.120637459,3.619072618,212.925116
2,3,A1,17,0.126289705,3.788648773,168.849336
3,3,A1,17,0.078772694,2.363149201,138.955033
1,3,A1,18,0.135039364,4.051121453,224.030305
2,3,A1,18,0.120129499,3.603831609,189.684479
3,3,A1,18,0.086672194,2.600129529,152.889751
1,3,A1,19,0.192258912,5.767689478,338.952461
2,3,A1,19,0.143915652,4.317404107,244.944439
3,3,A1,19,0.107478725,3.224315879,188.302727
1,3,A1,20,0.16888449,5.066465308,298.756662
2,3,A1,20,0.170111437,5.103281606,289.189443
3,3,A1,20,0.09431368,2.829370193,160.899138
1,3,A1,21,0.153755613,4.612604099,268.918567
2,3,A1,21,0.154570795,4.63706124,209.443427
3,3,A1,21,0.134446526,4.033339627,237.970351
1,3,A1,22,0.167673982,5.030149714,293.597143
2,3,A1,22,0.153114046,4.5933607,216.503261
3,3,A1,22,0.116308259,3.489200285,204.004687
1,3,A1,23,0.153493721,4.604745225,269.074493
2,3,A1,23,0.182102993,5.463010816,294.460539
3,3,A1,23,0.132840209,3.985151414,224.499953
1,3,A1,24,0.163016157,4.890418915,287.071452
2,3,A1,24,0.128639252,3.859122611,191.672486
3,3,A1,24,0.129320686,3.879567487,224.371391
1,3,A1,25,0.138939843,4.168135442,245.367762
2,3,A1,25,0.165907347,4.977152017,253.340519
3,3,A1,25,0.147558054,4.426682041,261.030197
1,3,A2,1,0.027266852,0.817993433,47.580657
2,3,A2,1,0.125996815,3.779850505,222.258381
3,3,A2,1,0.127125243,3.813704028,224.376054
1,3,A2,2,0.038436587,1.15308132,66.687479
2,3,A2,2,0.108859992,3.265756037,183.211367
3,3,A2,2,0.152414017,4.57235755,272.516262
1,3,A2,3,0.023238222,0.697136499,39.365548
2,3,A2,3,0.114220303,3.426564368,191.661668
3,3,A2,3,0.176937592,5.308055323,314.771977
1,3,A2,4,0.021781251,0.65342895,38.378565
2,3,A2,4,0.149026444,4.470731818,228.755592
3,3,A2,4,0.197749056,5.932389022,351.79557
1,3,A2,5,0.081627431,2.448786075,144.970318
2,3,A2,5,0.196725887,5.901697407,275.416242
3,3,A2,5,0.146328563,4.389794935,191.251432
1,3,A2,6,0.082897205,2.486880509,146.645156
2,3,A2,6,0.213267876,6.397951003,293.456597
3,3,A2,6,0.046925354,1.407740119,82.823249
1,3,A2,7,0.103520893,3.10558317,183.853106
2,3,A2,7,0.166925588,5.007704659,230.357311
3,3,A2,7,0.027625698,0.828758819,49.339496
1,3,A2,8,0.122255364,3.667609813,215.291696
2,3,A2,8,0.236946155,7.108288299,324.616233
3,3,A2,8,0.029858488,0.89574259,53.028675
1,3,A2,9,0.102692878,3.080742632,182.177165
2,3,A2,9,0.180714576,5.421361321,242.157532
3,3,A2,9,0.051363083,1.54087047,90.758568
1,3,A2,10,0.081519786,2.445558089,144.6161
2,3,A2,10,0.217079456,6.512292667,298.701332
3,3,A2,10,0.147572418,4.427113681,253.381841
1,3,A2,11,0.084440906,2.533191058,149.291521
2,3,A2,11,0.407651843,12.2293905,531.170351
3,3,A2,11,0.158687124,4.760549305,271.831043
1,3,A2,12,0.069178997,2.075342368,123.276972
2,3,A2,12,0.224753675,6.742519167,320.948248
3,3,A2,12,0.126318192,3.789490665,220.425245
1,3,A2,13,0.066717565,2.001499393,118.690549
2,3,A2,13,0.251156132,7.534577398,351.367429
3,3,A2,13,0.131930099,3.957848106,232.592764
1,3,A2,14,0.035997221,1.079901482,64.111051
2,3,A2,14,0.198356416,5.950606149,271.946647
3,3,A2,14,0.143014565,4.290375778,251.991664
1,3,A2,15,0.037930731,1.137905388,67.516702
2,3,A2,15,0.188778823,5.663301175,284.489686
3,3,A2,15,0.152640463,4.579150618,271.852664
1,3,A2,16,0.017941732,0.538244617,31.631273
2,3,A2,16,0.15939929,4.781915236,253.604271
3,3,A2,16,0.21346268,6.403800119,377.828944
1,3,A2,17,0.032633176,0.978981657,56.52066
2,3,A2,17,0.142009663,4.260231402,170.127576
